"Serie","cvegeo","Entidad_federativa","Periodo","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Total","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Hombres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Mujeres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_indígena","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Niñas,_niños_y_adolescentes_(0_a_17_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Jóvenes_(18_a_29_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_(30_a_64_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_mayores_(65_años_o_más)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_rural","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_urbana",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	11,"Guanajuato","2020","22.768421669 a/ ","22.7514836188 a/ ","20.3477599063 a/ ","22.784100387 a/ ","28.4186611262 a/ ","21.3486296214 a/ ","16.0817940957 a/ ","ND b/ ","23.8553290758 a/ ","22.300515906 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	12,"Guerrero","2020","33.3439457871 a/ ","33.1950366057 a/ ","30.8792275992 a/ ","33.4802459176 a/ ","36.5474947269 a/ ","33.0621889881 a/ ","27.8336180287 a/ ","40.8502775251 a/ ","34.6881329099 a/ ","32.3778365706 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	13,"Hidalgo","2020","25.3106413944 a/ ","25.1434911222 a/ ","22.6187299003 a/ ","25.4601324633 a/ ","28.8658623106 a/ ","25.3585808196 a/ ","19.503972306 a/ ","35.7926508079 a/ ","28.7328859042 a/ ","22.1775194369 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	14,"Jalisco","2020","14.2849729516 a/ ","14.3663324921 a/ ","13.7286119396 a/ ","14.2091014365 a/ ","17.8890590016 a/ ","13.0871240636 a/ ","9.2038128877 a/ ","ND b/ ","12.5514547968 c/ ","14.5532890702 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	15,"México","2020","21.4283869235 a/ ","21.2517706939 a/ ","20.9288705182 a/ ","21.596863702 a/ ","26.6662902418 a/ ","19.1206258266 a/ ","17.2124901997 a/ ","24.573804787 a/ ","30.1184498682 a/ ","20.1288137533 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	16,"Michoacán_de_Ocampo","2020","21.4478340917 a/ ","21.7939507612 a/ ","19.7152143189 a/ ","21.1219995399 a/ ","25.4573858177 a/ ","20.1814611709 a/ ","16.1094775039 a/ ","ND b/ ","21.155293519 a/ ","21.58123552 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	17,"Morelos","2020","23.1356837526 a/ ","23.5661499917 a/ ","20.2736646737 a/ ","22.7429416421 a/ ","27.8582474509 a/ ","23.1585490651 a/ ","16.0911762168 a/ ","34.0080890797 c/ ","24.5217369498 a/ ","22.8688383118 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	18,"Nayarit","2020","19.7967383177 a/ ","20.5846396216 a/ ","20.3212816627 a/ ","19.061260364 a/ ","23.4127589967 a/ ","18.870575415 a/ ","12.1383865933 a/ ","38.709048016 c/ ","21.1187825915 a/ ","19.2010925071 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	19,"Nuevo_León","2020","14.097115626 a/ ","14.4729000815 a/ ","12.8495873623 a/ ","13.7328338736 a/ ","17.8955045135 a/ ","13.5571598684 a/ ","9.603934527 a/ ","21.3386633668 c/ ","15.6668862574 a/ ","14.0090288691 a/ ",
"Porcentaje_de_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa).",	20,"Oaxaca","2020","28.440094216 a/ ","28.9714203183 a/ ","24.7676657223 a/ ","27.9654279123 a/ ","31.3928858374 a/ ","28.1888273267 a/ ","26.874184017 a/ ","35.4666078177 a/ ","32.0459357712 a/ ","24.4268090121 a/ ",
