"Serie","cvegeo","Entidad_federativa","Periodo","Densidad_del_personal_sanitario|Número_de_personal_sanitario","Densidad_del_personal_sanitario|Número_de_médicos","Densidad_del_personal_sanitario|Número_de_enfermeros_y_parteros","Densidad_del_personal_sanitario|Número_de_dentistas","Densidad_del_personal_sanitario|Número_de_personal_farmacéutico",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2018","38.3","16.73","20.79","0.75","0.03",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2018","43.22","18.94","23.18","1.09","0.02",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2018","46.79","20.11","25.96","0.72","0.01",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2018","51.56","21.16","29.16","1.23","0.01",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2018","90.2","57.62","32.03","0.51","0.03",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2018","41.68","17.67","22.91","1.05","0.05",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2018","41.01","17.57","22.61","0.81","0.03",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2018","43.15","20.95","21.38","0.83","0",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2018","42.36","16.72","24.84","0.79","0.02",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2018","56.64","28.7","27.08","0.85","0.01",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2018","56.31","25.06","30.17","1.07","0.01",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2018","59.77","26.66","32.51","0.59","0.02",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2018","50.44","22.37","26.35","1.6","0.12",
"Densidad_y_distribución_del_personal_sanitario",	28,"Tamaulipas","2018","57.45","24.16","32.39","0.81","0.08",
"Densidad_y_distribución_del_personal_sanitario",	29,"Tlaxcala","2018","45.27","19.87","24.13","1.03","0.25",
"Densidad_y_distribución_del_personal_sanitario",	30,"Veracruz_de_Ignacio_de_la_Llave","2018","40.44","16.88","22.57","0.94","0.05",
"Densidad_y_distribución_del_personal_sanitario",	31,"Yucatán","2018","58.72","24.26","33.76","0.7","0",
"Densidad_y_distribución_del_personal_sanitario",	32,"Zacatecas","2018","55.63","23.17","31.42","1.02","0.02",
"Densidad_y_distribución_del_personal_sanitario",	00,"Estados_Unidos_Mexicanos","2017","53.46","23.83","28.54","1.05","0.04",
"Densidad_y_distribución_del_personal_sanitario",	01,"Aguascalientes","2017","54.51","22.19","31.12","1.2","0.01",
"Densidad_y_distribución_del_personal_sanitario",	02,"Baja_California","2017","49.39","23.55","24.82","0.81","0.21",
"Densidad_y_distribución_del_personal_sanitario",	03,"Baja_California_Sur","2017","60.34","26.72","32.53","1.09","0",
"Densidad_y_distribución_del_personal_sanitario",	04,"Campeche","2017","53.37","21.64","30.5","1.23","0.01",
"Densidad_y_distribución_del_personal_sanitario",	05,"Coahuila_de_Zaragoza","2017","54.1","21.6","31.72","0.77","0.02",
"Densidad_y_distribución_del_personal_sanitario",	06,"Colima","2017","66.71","29.27","36.41","1.02","0",
