"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	00,"Estados_Unidos_Mexicanos","2020","28.1508289527 a/ ","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	01,"Aguascalientes","2020","20.2022904886 a/ ","22.1226043256 a/ ","18.4422310544 a/ ","ND b/ ","19.4277376663 a/ ","27.07082026 a/ ","18.1739350426 a/ ","14.4373577942 a/ ","20.08710466 a/ ","20.2296329253 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	02,"Baja_California","2020","23.9769882483 a/ ","26.7840363243 a/ ","21.1971596495 a/ ","27.7734635012 c/ ","22.8097865987 a/ ","27.6271099218 a/ ","23.8501275681 a/ ","19.3848448805 a/ ","24.0837121537 a/ ","23.9680804729 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	03,"Baja_California_Sur","2020","17.3962995586 a/ ","19.5690369063 a/ ","15.1996661052 a/ ","17.0603541925 c/ ","15.3680807525 a/ ","23.8366820371 a/ ","17.1377778271 a/ ","9.9706941305 a/ ","15.0106066278 a/ ","17.7801648412 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	04,"Campeche","2020","21.0094679077 a/ ","23.6732973443 a/ ","18.4769223705 a/ ","18.6463477001 a/ ","19.1969765489 a/ ","27.6547795535 a/ ","20.2644064236 a/ ","15.1664097971 a/ ","23.2517526658 a/ ","20.2449665922 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	05,"Coahuila_de_Zaragoza","2020","21.6374567829 a/ ","23.181950023 a/ ","20.137839797 a/ ","ND b/ ","23.410528124 a/ ","27.1328350536 a/ ","20.4002776915 a/ ","9.6936442615 a/ ","27.8855611602 a/ ","20.9428168563 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	06,"Colima","2020","18.9771918048 a/ ","21.5468947147 a/ ","16.5512111578 a/ ","ND b/ ","17.0928018656 a/ ","25.2154156731 a/ ","18.8086990114 a/ ","12.8205478516 a/ ","19.8943726097 a/ ","18.8613387643 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	07,"Chiapas","2020","37.0935567203 a/ ","40.3733418557 a/ ","34.0872207996 a/ ","35.451491526 a/ ","36.5437708633 a/ ","44.335112476 a/ ","34.9646812295 a/ ","32.5284237358 a/ ","35.6208991766 a/ ","38.6431343713 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	08,"Chihuahua","2020","17.0548690548 a/ ","18.8383252921 a/ ","15.3366658338 a/ ","24.2810518388 a/ ","17.6894965604 a/ ","20.1072991595 a/ ","16.4787118351 a/ ","10.414686293 a/ ","19.4538096088 a/ ","16.625636207 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	09,"Ciudad_de_México","2020","26.7412776853 a/ ","28.6948129881 a/ ","24.9794203323 a/ ","47.7712610879 a/ ","25.7728395343 a/ ","33.8496316584 a/ ","28.3448402342 a/ ","12.3898810587 a/ ","35.3945264742 a/ ","26.7012187901 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	10,"Durango","2020","22.8983267508 a/ ","25.5754566768 a/ ","20.3673411423 a/ ","ND b/ ","21.7575177029 a/ ","29.7115297373 a/ ","22.7213208084 a/ ","13.8243639 a/ ","26.2946049665 a/ ","21.3614568075 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	11,"Guanajuato","2020","24.8488046408 a/ ","26.9999825496 a/ ","22.8575653193 a/ ","ND b/ ","24.5114009634 a/ ","30.1833745898 a/ ","23.8455704831 a/ ","17.4137033039 a/ ","24.4968529523 a/ ","25.0003172925 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	12,"Guerrero","2020","33.4781516459 a/ ","37.1691859368 a/ ","30.0996597993 a/ ","32.8476821192 a/ ","31.2469768792 a/ ","40.8834364222 a/ ","32.9543864038 a/ ","28.7512361773 a/ ","35.8865207242 a/ ","31.7471816613 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	13,"Hidalgo","2020","26.9262933132 a/ ","29.0955370941 a/ ","24.9862272443 a/ ","22.4411547257 a/ ","23.7071613355 a/ ","34.8898771 a/ ","27.1067679648 a/ ","20.1390725595 a/ ","26.9863709227 a/ ","26.8712912592 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	14,"Jalisco","2020","32.0883413931 a/ ","34.7474358417 a/ ","29.6086134685 a/ ","ND b/ ","30.9685337185 a/ ","41.6039225494 a/ ","30.7011511558 a/ ","22.5504081516 a/ ","32.7175519933 a/ ","31.9909513857 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	15,"México","2020","34.2359752257 a/ ","36.1829363352 a/ ","32.3787408342 a/ ","42.8684086388 a/ ","34.5244278855 a/ ","41.7945170744 a/ ","33.2361743016 a/ ","18.8862199171 a/ ","37.9243988359 a/ ","33.6843824013 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	16,"Michoacán_de_Ocampo","2020","38.6550930166 a/ ","41.653710977 a/ ","35.8321913037 a/ ","43.069398019 a/ ","40.0611306571 a/ ","44.768322229 a/ ","36.6430813422 a/ ","29.6078150975 a/ ","41.931474715 a/ ","37.1610301791 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	17,"Morelos","2020","31.7724092177 a/ ","34.9230291092 a/ ","28.897895509 a/ ","40.6291506466 a/ ","31.2029992725 a/ ","39.2037707813 a/ ","31.4455982628 a/ ","22.0342523923 a/ ","32.0237979556 a/ ","31.7240114082 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	18,"Nayarit","2020","24.7283411734 a/ ","28.2375685895 a/ ","21.4526017038 a/ ","25.9875481136 c/ ","24.4751908397 a/ ","32.7724615718 a/ ","23.7391270505 a/ ","14.8231937065 a/ ","25.055239858 a/ ","24.581057277 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	19,"Nuevo_León","2020","21.5247586964 a/ ","23.8139341277 a/ ","19.3056545658 a/ ","46.1349200978 c/ ","23.4804185225 a/ ","29.2022975054 a/ ","20.4385485728 a/ ","7.6432797971 a/ ","23.4191879429 a/ ","21.4184539121 a/ ",
