"Serie","cvegeo","Entidad_federativa","Periodo","Grupos_Poblacionales|Total","Grupos_Poblacionales|Hombres","Grupos_Poblacionales|Mujeres","Grupos_Poblacionales|Población_indígena","Grupos_Poblacionales|Niñas,_niños_y_adolescentes_(0_a_17_años)","Grupos_Poblacionales|Jóvenes_(18_a_29_años)","Grupos_Poblacionales|Personas_adultas_(30_a_64_años)","Grupos_Poblacionales|Personas_adultas_mayores_(65_años_o_más)","Grupos_Poblacionales|Población_rural","Grupos_Poblacionales|Población_urbana",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	01009,"Tepezalá","2020","NA","19.805902 a/ ","14.321801 a/ ","57.166539 c/ ","15.018151 a/ ","24.490332 a/ ","13.909631 a/ ","18.710365 a/ ","17.815996 a/ ","15.677424 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	01010,"El_Llano","2020","NA","24.268424 a/ ","21.677737 a/ ","ND","21.7928 a/ ","29.04098 a/ ","20.714644 a/ ","22.407967 c/ ","23.986868 a/ ","18.964087 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	01011,"San_Francisco_de_los_Romo","2020","NA","26.52554 a/ ","20.840823 a/ ","ND b/ ","24.632908 c/ ","28.778543 c/ ","20.390949 a/ ","ND b/ ","28.903617 c/ ","22.470932 c/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02,"Baja_California","2020","23.9769882483 a/ ","26.7840363243 a/ ","21.1971596495 a/ ","27.7734635012 c/ ","22.8097865987 a/ ","27.6271099218 a/ ","23.8501275681 a/ ","19.3848448805 a/ ","24.0837121537 a/ ","23.9680804729 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02001,"Ensenada","2020","NA","22.649854 a/ ","16.3115 a/ ","ND b/ ","16.638111 a/ ","24.919131 a/ ","18.833753 a/ ","17.945654 c/ ","35.209006 a/ ","17.676239 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02002,"Mexicali","2020","NA","20.950648 a/ ","16.214552 a/ ","ND b/ ","18.069789 a/ ","23.329547 a/ ","17.74826 a/ ","12.682456 a/ ","24.026152 a/ ","18.14768 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02003,"Tecate","2020","NA","24.327236 a/ ","19.297491 a/ ","ND b/ ","21.726246 a/ ","22.390504 a/ ","22.090787 a/ ","18.690122 c/ ","23.288455 a/ ","21.504962 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02004,"Tijuana","2020","NA","29.316561 a/ ","25.473732 a/ ","23.88781 c/ ","25.495023 a/ ","29.426331 a/ ","27.770301 a/ ","27.014707 a/ ","28.628678 c/ ","27.449522 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02005,"Playas_de_Rosarito","2020","NA","32.603745 a/ ","26.148411 a/ ","27.004983 c/ ","26.1616 a/ ","33.750593 a/ ","29.42995 a/ ","29.671037 a/ ","27.495576 a/ ","29.682729 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	02006,"San_Quintín","2020","NA","30.571849 a/ ","23.897281 a/ ","28.480603 a/ ","22.690207 a/ ","31.815114 a/ ","26.060149 a/ ","45.664175 c/ ","41.40284 c/ ","24.195598 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03,"Baja_California_Sur","2020","17.3962995586 a/ ","19.5690369063 a/ ","15.1996661052 a/ ","17.0603541925 c/ ","15.3680807525 a/ ","23.8366820371 a/ ","17.1377778271 a/ ","9.9706941305 a/ ","15.0106066278 a/ ","17.7801648412 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03001,"Comondú","2020","NA","13.893329 a/ ","9.414491 a/ ","ND b/ ","9.019452 a/ ","18.447039 a/ ","11.436439 a/ ","8.106216 c/ ","ND b/ ","13.049107 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03002,"Mulegé","2020","NA","20.426903 a/ ","16.827374 a/ ","ND b/ ","17.105043 a/ ","25.035432 a/ ","18.748143 a/ ","10.861502 c/ ","17.508031 c/ ","19.271012 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03003,"La_Paz","2020","NA","16.509808 a/ ","11.918701 a/ ","ND b/ ","11.160798 a/ ","20.609609 a/ ","14.0254 a/ ","9.810981 a/ ","ND b/ ","14.35364 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03008,"Los_Cabos","2020","NA","23.65574 a/ ","18.556727 a/ ","31.267312 a/ ","18.72079 a/ ","23.714492 a/ ","22.080019 a/ ","18.06474 a/ ","24.459187 a/ ","21.077379 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	03009,"Loreto","2020","NA","15.059494 a/ ","10.054283 a/ ","ND b/ ","7.777498 c/ ","14.664364 a/ ","14.150825 a/ ","ND b/ ","ND b/ ","12.294573 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	04,"Campeche","2020","21.0094679077 a/ ","23.6732973443 a/ ","18.4769223705 a/ ","18.6463477001 a/ ","19.1969765489 a/ ","27.6547795535 a/ ","20.2644064236 a/ ","15.1664097971 a/ ","23.2517526658 a/ ","20.2449665922 a/ ",
"Porcentaje_de_la_población_que_presenta_carencia_por_acceso_a_los_servicios_de_salud,_por_desglose_geográfico_y_grupo_poblacional_(Municipio_o_demarcación_territorial)",	04001,"Calkiní","2020","NA","20.703629 a/ ","18.365621 a/ ","18.845718 a/ ","19.27391 a/ ","21.994273 a/ ","19.342603 a/ ","15.949454 a/ ","15.970298 c/ ","20.625182 a/ ",
